date,open,high,low,close,volume
17/06/2025,10.41,10.41,10.41,10.41,500
18/06/2025,10.41,10.41,10.41,10.41,0
20/06/2025,10.42,10.42,10.41,10.41,10500
23/06/2025,10.41,10.41,10.41,10.41,100
24/06/2025,10.42,10.42,10.42,10.42,9200
25/06/2025,10.41,10.425,10.41,10.415,160900
26/06/2025,10.44,10.44,10.44,10.44,100
27/06/2025,10.44,10.44,10.44,10.44,0
30/06/2025,10.42,10.42,10.42,10.42,200
01/07/2025,10.425,10.43,10.415,10.425,201100
02/07/2025,10.425,10.425,10.425,10.425,4500
03/07/2025,10.43,10.44,10.43,10.43,24700
07/07/2025,10.44,10.44,10.439,10.439,1500
08/07/2025,10.41,10.43,10.41,10.43,1200
09/07/2025,10.44,10.44,10.41,10.41,8000
10/07/2025,10.41,10.41,10.41,10.41,0
11/07/2025,10.425,10.425,10.42,10.42,44200
14/07/2025,10.44,10.44,10.43,10.437,27900
15/07/2025,10.431,10.44,10.43,10.44,5000
16/07/2025,10.435,10.44,10.435,10.44,5800
17/07/2025,10.435,10.435,10.435,10.435,100
18/07/2025,10.45,10.46,10.45,10.45,566800
21/07/2025,10.45,10.45,10.45,10.45,0
22/07/2025,10.45,10.45,10.45,10.45,0
23/07/2025,10.44,10.44,10.44,10.44,2200
24/07/2025,10.45,10.45,10.45,10.45,400
25/07/2025,10.45,10.45,10.448,10.448,3000
28/07/2025,10.442,10.442,10.442,10.442,600
29/07/2025,10.442,10.442,10.442,10.442,0
30/07/2025,10.471,10.471,10.471,10.471,200
31/07/2025,10.451,10.455,10.45,10.455,25900
01/08/2025,10.49,10.49,10.46,10.46,3500
04/08/2025,10.49,10.49,10.46,10.46,257100
05/08/2025,10.46,10.49,10.46,10.46,200400
06/08/2025,10.464,10.466,10.45,10.46,40600
07/08/2025,10.46,10.48,10.46,10.46,1100
08/08/2025,10.49,10.49,10.49,10.49,1000
11/08/2025,10.5,10.5,10.45,10.5,2600
12/08/2025,10.49,10.49,10.46,10.46,9800
13/08/2025,10.45,10.47,10.45,10.47,760500
14/08/2025,10.45,10.49,10.45,10.481,4700
15/08/2025,10.47,10.47,10.45,10.45,251100
18/08/2025,10.45,10.5,10.45,10.465,25800
19/08/2025,10.5,10.5,10.46,10.5,2700
20/08/2025,10.5,10.5,10.492,10.5,600
21/08/2025,10.47,10.5,10.47,10.47,3500
22/08/2025,10.5,10.5,10.5,10.5,2100
25/08/2025,10.47,10.47,10.47,10.47,100
26/08/2025,10.5,10.5,10.47,10.47,200
27/08/2025,10.47,10.5,10.47,10.5,18400
28/08/2025,10.48,10.48,10.48,10.48,1000
29/08/2025,10.5,10.5,10.5,10.5,600
02/09/2025,10.5,10.5,10.47,10.47,2600
03/09/2025,10.5,10.5,10.48,10.48,7300
04/09/2025,10.48,10.49,10.48,10.49,14400
05/09/2025,10.49,10.49,10.49,10.49,201000
08/09/2025,10.49,10.49,10.48,10.48,1900
09/09/2025,10.49,10.49,10.49,10.49,4800
10/09/2025,10.48,10.49,10.48,10.48,5200
11/09/2025,10.5,10.5,10.49,10.49,22100
12/09/2025,10.5,10.5,10.5,10.5,1300
15/09/2025,10.5,10.5,10.5,10.5,1400
16/09/2025,10.5,10.505,10.5,10.505,2100
17/09/2025,10.5,10.5,10.5,10.5,100
18/09/2025,10.5,10.5,10.5,10.5,100
19/09/2025,10.5,10.53,10.5,10.53,10900
22/09/2025,10.51,10.51,10.51,10.51,200
23/09/2025,10.51,10.519,10.51,10.519,400
24/09/2025,10.5,10.52,10.5,10.52,42900
25/09/2025,10.52,10.52,10.52,10.52,1500
26/09/2025,10.52,10.52,10.52,10.52,0
29/09/2025,10.5,10.5,10.5,10.5,200
30/09/2025,10.53,10.53,10.52,10.52,14900
01/10/2025,10.52,10.52,10.52,10.52,1500
02/10/2025,10.52,10.52,10.52,10.52,37800
03/10/2025,10.52,10.54,10.52,10.54,1600
06/10/2025,10.52,10.53,10.52,10.53,300
07/10/2025,10.52,10.52,10.52,10.52,500
08/10/2025,10.54,10.54,10.52,10.52,1000
09/10/2025,10.54,10.541,10.54,10.541,1500
10/10/2025,10.52,10.53,10.52,10.53,600
13/10/2025,10.53,10.54,10.53,10.53,3000
14/10/2025,10.53,10.53,10.53,10.53,0
15/10/2025,10.53,10.53,10.53,10.53,0
16/10/2025,10.53,10.53,10.53,10.53,0
17/10/2025,10.53,10.545,10.53,10.545,800
20/10/2025,10.53,10.53,10.53,10.53,200
21/10/2025,10.55,10.59,10.54,10.59,14700
22/10/2025,10.59,10.59,10.57,10.57,300
23/10/2025,10.59,10.59,10.57,10.57,700
24/10/2025,10.6,10.6,10.55,10.55,5000
27/10/2025,10.59,10.59,10.56,10.56,2300
28/10/2025,10.57,10.57,10.57,10.57,200
29/10/2025,10.58,10.58,10.58,10.58,200
30/10/2025,10.6,10.6,10.56,10.56,400
31/10/2025,10.6,10.6,10.6,10.6,100
03/11/2025,10.6,10.6,10.56,10.56,2200
04/11/2025,10.58,10.6,10.56,10.6,93800
05/11/2025,10.6,10.64,10.6,10.63,133100
06/11/2025,10.65,10.65,10.64,10.64,283800
07/11/2025,10.65,10.65,10.64,10.64,255700
10/11/2025,10.6,10.67,10.6,10.67,1200
11/11/2025,10.6,10.67,10.6,10.67,29800
12/11/2025,10.6,10.63,10.6,10.63,600
13/11/2025,10.6,10.62,10.595,10.6,5400
14/11/2025,10.64,10.64,10.64,10.64,300
17/11/2025,10.64,10.64,10.625,10.625,1300
18/11/2025,10.6,10.6,10.57,10.57,1000
19/11/2025,10.56,10.56,10.56,10.56,200
20/11/2025,10.67,10.67,10.6,10.6,600
21/11/2025,10.67,10.67,10.6,10.6,6600
24/11/2025,10.7,10.7,10.6,10.6,5700
25/11/2025,10.7,10.7,10.6,10.6,6500
26/11/2025,10.6,10.6,10.6,10.6,400
28/11/2025,10.56,10.56,10.56,10.56,400
01/12/2025,10.6,10.6,10.6,10.6,1700
02/12/2025,10.6,10.6,10.6,10.6,4600
03/12/2025,10.6,10.6,10.6,10.6,6200
04/12/2025,10.6,10.6,10.6,10.6,0
05/12/2025,10.61,10.61,10.61,10.61,17700
08/12/2025,10.65,10.65,10.65,10.65,100
09/12/2025,10.7,10.7,10.61,10.61,4000
10/12/2025,10.7,10.7,10.61,10.64,754300
11/12/2025,10.67,10.67,10.61,10.61,13700
12/12/2025,10.625,10.625,10.62,10.62,56800
15/12/2025,10.62,10.62,10.62,10.62,33700
16/12/2025,10.61,10.65,10.61,10.65,5800
17/12/2025,10.63,10.63,10.63,10.63,200
18/12/2025,10.63,10.63,10.62,10.62,1800
19/12/2025,10.62,10.62,10.62,10.62,200
22/12/2025,10.63,10.63,10.62,10.62,13500
23/12/2025,10.68,10.68,10.64,10.64,250100
24/12/2025,10.64,10.64,10.64,10.64,29
26/12/2025,10.64,10.64,10.64,10.64,6500
29/12/2025,10.65,10.65,10.65,10.65,200
30/12/2025,10.61,10.65,10.61,10.65,2100
31/12/2025,10.68,10.68,10.62,10.67,52100
02/01/2026,10.7,10.7,10.64,10.64,2900
05/01/2026,10.65,10.65,10.65,10.65,1400
06/01/2026,10.64,10.655,10.64,10.641,1200
07/01/2026,10.64,10.66,10.64,10.66,200
08/01/2026,10.7,10.7,10.7,10.7,200
09/01/2026,10.7,10.7,10.7,10.7,100
12/01/2026,10.69,10.69,10.66,10.66,456100
13/01/2026,10.66,10.68,10.66,10.67,158300
14/01/2026,10.7,10.7,10.68,10.68,401600
15/01/2026,10.68,10.68,10.68,10.68,53300
16/01/2026,10.72,10.72,10.67,10.68,700
20/01/2026,10.65,10.66,10.65,10.66,2700
21/01/2026,10.68,10.68,10.679,10.679,200
22/01/2026,10.68,10.68,10.68,10.68,50200
23/01/2026,10.68,10.68,10.66,10.66,800
26/01/2026,10.65,10.68,10.65,10.675,16203
27/01/2026,10.6943,10.89,10.66,10.67,256309
28/01/2026,10.67,10.68,10.67,10.67,16650
29/01/2026,10.66,10.675,10.66,10.67,64015
30/01/2026,10.67,10.67,10.64,10.64,758023
